step,checkpoint,direction,derivative_global,class0_global,real00_global,real01_global,real02_global,real03_global,class1_global,real10_global,real11_global,real12_global,real13_global,derivative_2-rdm,class0_2-rdm,real00_2-rdm,real01_2-rdm,real02_2-rdm,real03_2-rdm,class1_2-rdm,real10_2-rdm,real11_2-rdm,real12_2-rdm,real13_2-rdm,derivative_physics,class0_physics,class1_physics
1,best,10,-0.009869129409981378,-0.08999885197338817,-0.0856039842478044,0.47079356637542186,-1.1686985636504421,0.31125203770884163,0.07026059315342578,-0.9719455203771059,1.8897684191031654,-0.7278703498261911,-0.020244435755450617,-0.19560037433721256,-0.2411264901552331,-0.40207011581713914,0.0010489924865656846,-0.8882361117944004,-0.29123653483948597,-0.1500742585191924,-1.0610388154263455,0.7202773213827312,-0.8798435441802918,-0.16651974268668676,-0.10686570972078813,-0.1209168437441796,-0.09281457569739665
1,best,11,0.13717565560293318,-0.22368560139995664,0.6275924371796819,-1.4814391187609521,-0.059356677632967925,0.5705611305956548,0.498036912605823,-0.17065484378544493,1.534681945860098,0.592844780625319,-0.03219999360474975,0.1750878109035875,-0.05351485080999826,0.3817387021989651,-0.6335530244447215,-0.18259526209210897,0.6078209668632608,0.40369047261717345,-0.1522653022535873,0.9206659244644277,-0.023294343947034928,0.22577217882293907,0.07383838209231336,0.010744206335731496,0.13693255784889521
1,best,12,0.07087268113670923,0.0703861443938451,0.56800094059048,-0.7368496158591461,0.6720778218436382,0.24794965676270708,0.07135921787957375,-0.8199466619857925,1.4419308601995562,-0.23207873477594898,-0.3677091870568935,0.11827268884520996,0.011885358802690149,0.25148161538874003,-0.6378481230313342,0.020930866129921233,0.0018106963186500145,0.22466001888772977,-0.3684242959071397,1.015871368157847,-0.092508922923904,-0.3267047386623342,0.033855940453864045,0.025382796494631592,0.04232908441309645
1,best,13,0.22668533557685575,0.2861438597784127,-0.06488319408533709,0.8392304439159481,1.1064654842706079,-0.4915115598877899,0.16722681137529913,0.169683376445328,0.6507603313413983,-0.010517037789824121,-0.07209210766266239,0.18424951312196866,0.2456223464469572,0.22708193702188573,0.5732454275370507,0.6314728781735623,0.04206913815191708,0.12287667979698011,0.15168805933123383,0.33088852134838476,-0.36129033910855757,0.16178492942967582,0.037112421625848935,0.023099828947837124,0.051125014303860704
1,best,14,-0.05885390007072185,-0.36275004979227016,-2.0335011809692536,1.989709765993608,-0.6206675429500408,-1.0666933055783687,0.24504224965082608,-0.03945462821239717,-0.2890384288551144,0.2625967066617744,1.045151612475553,-0.14405140192417548,-0.5436874885536491,-1.4652046310133429,0.8932707440617154,-0.7919531828645188,-0.7813622907792025,0.2555846847052982,-0.10794670408024695,-0.21979187729533317,0.4747584389609635,1.0282738992861828,0.008549658911373714,-0.15461459323953833,0.17171391106228562
1,best,15,-0.27319397680418434,-0.5459590885438694,-0.14813641615491296,-0.5221306734260919,-0.32084199669110913,-0.8480543517544175,-0.00042886506449901773,0.35486569425587405,-1.666257626566915,1.2053509255414707,-0.05850752275976312,0.03498320816224754,-0.17164031409503938,0.1759652196643391,0.07246310240725344,-0.41919287553656004,-0.1599636034965694,0.24160673041953426,0.5437871391929261,-0.638675217333702,1.145269467856905,0.24903876293831323,0.07935722752918184,-0.022758173272001046,0.1814726283303647
1,best,16,-0.020206474253994244,0.40041112218591857,0.9654590474552327,-0.26746797086081003,-0.773921379353153,1.6353087786632958,-0.44082407069390706,-0.5882218273342077,0.7051518110287895,-1.5550937888289638,-1.0086067469429416,-0.12890442433184085,0.19178072206928187,0.2809487198784202,-0.10414772354359429,-0.2174773639100321,0.8353215376024297,-0.44958957073296335,-0.42036622748655794,0.39484508358096526,-1.6465867565305778,-0.8773610131904934,-0.1398968285637262,0.043522606259727425,-0.32331626338717984
1,best,17,0.040252561170205,-0.34523014043500966,-0.9509425301884271,0.48142870613258804,-1.8584985883338072,0.4674832434695886,0.4257352627754204,1.6969125213047254,0.039133476852686686,-0.523841408882395,0.4056774316520947,0.06856205652662188,-0.16163592143207156,-0.5096733435402248,0.2897439025723899,-1.056688695223843,0.2320359507846374,0.29876003448531513,1.4574036229881036,0.1415975964127018,-0.26068701381621356,0.31609116920926755,0.07332708863473703,-0.05042104500908649,0.19707522227856064
1,best,18,-0.11894886811355088,-0.020965964128257058,1.1124711051816472,-1.1126146389719471,-0.25022489970664885,0.7611011770704239,-0.2169317720988447,0.6137415386098066,-1.2710125109224906,1.4316923722421926,-1.4990872434469593,0.09070427355054533,0.17299591582717452,0.6938528914831629,-0.6412435955990086,-0.046220235252349605,0.8738288766039053,0.008412631273915968,0.7354436011299711,-0.571299910412922,1.0662455599356768,-1.3672958738686214,0.013289663082597844,-0.0048353693109284375,0.031414695476124174
1,best,19,0.12492281750863958,0.2379353036568473,0.6001046323911519,-0.36692283682916144,0.04257387327481007,0.7366893423484822,0.011910331360431478,0.7610888361957476,-0.6479219745038889,0.7607138324900453,-1.0036957877918622,0.023752929783198984,0.17443092703767982,0.22472507258350133,0.08272206762236797,0.138003746288282,0.39398548169684394,-0.12692506747128185,-0.033506087137884874,-0.4307993208751304,-0.212148790549563,0.07233755029572168,-0.03239182373492735,0.044745326232074153,-0.10952897370192893
